[2021-03-22 10:02:41,902 INFO] Missing transforms field for corpus_1 data, set to default: [].
[2021-03-22 10:02:41,902 WARNING] Corpus corpus_1's weight should be given. We default it to 1 for you.
[2021-03-22 10:02:41,902 INFO] Missing transforms field for valid data, set to default: [].
[2021-03-22 10:02:41,902 INFO] Parsed 2 corpora from -data.
[2021-03-22 10:02:41,902 INFO] Get special vocabs from Transforms: {'src': set(), 'tgt': set()}.
[2021-03-22 10:02:41,902 INFO] Loading vocab from text file...
[2021-03-22 10:02:41,903 INFO] Loading src vocabulary from dati/run/example.vocab.src
[2021-03-22 10:02:41,913 INFO] Loaded src vocab has 4181 tokens.
[2021-03-22 10:02:41,915 INFO] Loading tgt vocabulary from dati/run/example.vocab.tgt
[2021-03-22 10:02:41,973 INFO] Loaded tgt vocab has 15690 tokens.
[2021-03-22 10:02:41,981 INFO] Building fields with vocab in counters...
[2021-03-22 10:02:42,005 INFO]  * tgt vocab size: 15694.
[2021-03-22 10:02:42,011 INFO]  * src vocab size: 4183.
[2021-03-22 10:02:42,012 INFO]  * src vocab size = 4183
[2021-03-22 10:02:42,012 INFO]  * tgt vocab size = 15694
[2021-03-22 10:02:42,016 INFO] Building model...
[2021-03-22 10:02:51,341 INFO] NMTModel(
  (encoder): RNNEncoder(
    (embeddings): Embeddings(
      (make_embedding): Sequential(
        (emb_luts): Elementwise(
          (0): Embedding(4183, 500, padding_idx=1)
        )
        (pe): PositionalEncoding(
          (dropout): Dropout(p=0.7, inplace=False)
        )
      )
    )
    (rnn): LSTM(500, 512, num_layers=2, dropout=0.7)
  )
  (decoder): InputFeedRNNDecoder(
    (embeddings): Embeddings(
      (make_embedding): Sequential(
        (emb_luts): Elementwise(
          (0): Embedding(15694, 500, padding_idx=1)
        )
        (pe): PositionalEncoding(
          (dropout): Dropout(p=0.7, inplace=False)
        )
      )
    )
    (dropout): Dropout(p=0.7, inplace=False)
    (rnn): StackedLSTM(
      (dropout): Dropout(p=0.7, inplace=False)
      (layers): ModuleList(
        (0): LSTMCell(1012, 512)
        (1): LSTMCell(512, 512)
      )
    )
    (attn): GlobalAttention(
      (linear_in): Linear(in_features=512, out_features=512, bias=False)
      (linear_out): Linear(in_features=1024, out_features=512, bias=False)
    )
  )
  (generator): Sequential(
    (0): Linear(in_features=512, out_features=15694, bias=False)
    (1): Cast()
    (2): LogSoftmax(dim=-1)
  )
)
[2021-03-22 10:02:51,341 INFO] encoder: 6269420
[2021-03-22 10:02:51,341 INFO] decoder: 21895256
[2021-03-22 10:02:51,342 INFO] * number of parameters: 28164676
[2021-03-22 10:02:51,342 INFO] Starting training on GPU: [0]
[2021-03-22 10:02:51,343 INFO] Start training loop and validate every 10000 steps...
[2021-03-22 10:02:51,343 INFO] corpus_1's transforms: TransformPipe()
[2021-03-22 10:02:51,343 INFO] Loading ParallelCorpus(/content/Train_RDF_all.txt, /content/Train_TEXT_all.txt, align=None)...
[2021-03-22 10:02:55,827 INFO] Step 50/100000; acc:   9.30; ppl: 6242.47; xent: 8.74; lr: 1.00000; 2392/6915 tok/s;      4 sec
[2021-03-22 10:03:00,115 INFO] Step 100/100000; acc:  13.54; ppl: 2376.38; xent: 7.77; lr: 1.00000; 2698/7501 tok/s;      9 sec
[2021-03-22 10:03:05,450 INFO] Step 150/100000; acc:  11.18; ppl: 1764.05; xent: 7.48; lr: 1.00000; 3239/8066 tok/s;     14 sec
[2021-03-22 10:03:11,407 INFO] Step 200/100000; acc:  14.70; ppl: 939.35; xent: 6.85; lr: 1.00000; 3561/8233 tok/s;     20 sec
[2021-03-22 10:03:18,452 INFO] Step 250/100000; acc:  13.81; ppl: 831.38; xent: 6.72; lr: 1.00000; 3826/8517 tok/s;     27 sec
[2021-03-22 10:03:26,347 INFO] Step 300/100000; acc:  15.91; ppl: 594.44; xent: 6.39; lr: 1.00000; 4069/8333 tok/s;     35 sec
[2021-03-22 10:03:34,852 INFO] Step 350/100000; acc:  16.48; ppl: 531.13; xent: 6.28; lr: 1.00000; 4105/8568 tok/s;     44 sec
[2021-03-22 10:03:45,276 INFO] Step 400/100000; acc:  16.94; ppl: 466.06; xent: 6.14; lr: 1.00000; 4107/8197 tok/s;     54 sec
[2021-03-22 10:03:56,260 INFO] Step 450/100000; acc:  17.73; ppl: 417.41; xent: 6.03; lr: 1.00000; 4234/8367 tok/s;     65 sec
[2021-03-22 10:04:08,560 INFO] Step 500/100000; acc:  18.77; ppl: 320.79; xent: 5.77; lr: 1.00000; 4332/8304 tok/s;     77 sec
[2021-03-22 10:04:11,520 INFO] Loading ParallelCorpus(/content/Train_RDF_all.txt, /content/Train_TEXT_all.txt, align=None)...
[2021-03-22 10:04:21,271 INFO] Step 550/100000; acc:  20.32; ppl: 252.83; xent: 5.53; lr: 1.00000; 4147/7369 tok/s;     90 sec
[2021-03-22 10:04:25,601 INFO] Step 600/100000; acc:  29.12; ppl: 181.21; xent: 5.20; lr: 1.00000; 2597/7189 tok/s;     94 sec
[2021-03-22 10:04:30,096 INFO] Step 650/100000; acc:  29.55; ppl: 154.52; xent: 5.04; lr: 1.00000; 2661/7475 tok/s;     99 sec
[2021-03-22 10:04:35,624 INFO] Step 700/100000; acc:  28.15; ppl: 108.87; xent: 4.69; lr: 1.00000; 3494/8291 tok/s;    104 sec
[2021-03-22 10:04:41,841 INFO] Step 750/100000; acc:  26.95; ppl: 139.36; xent: 4.94; lr: 1.00000; 3608/8187 tok/s;    110 sec
[2021-03-22 10:04:49,373 INFO] Step 800/100000; acc:  25.04; ppl: 127.78; xent: 4.85; lr: 1.00000; 3825/8383 tok/s;    118 sec
[2021-03-22 10:04:57,515 INFO] Step 850/100000; acc:  27.22; ppl: 119.02; xent: 4.78; lr: 1.00000; 4057/8146 tok/s;    126 sec
[2021-03-22 10:05:06,547 INFO] Step 900/100000; acc:  26.78; ppl: 104.15; xent: 4.65; lr: 1.00000; 4056/8447 tok/s;    135 sec
[2021-03-22 10:05:17,021 INFO] Step 950/100000; acc:  25.55; ppl: 119.25; xent: 4.78; lr: 1.00000; 4208/8317 tok/s;    146 sec
[2021-03-22 10:05:28,203 INFO] Step 1000/100000; acc:  26.83; ppl: 98.08; xent: 4.59; lr: 1.00000; 4223/8341 tok/s;    157 sec
[2021-03-22 10:05:41,129 INFO] Step 1050/100000; acc:  27.15; ppl: 89.26; xent: 4.49; lr: 1.00000; 4233/8108 tok/s;    170 sec
[2021-03-22 10:05:42,693 INFO] Loading ParallelCorpus(/content/Train_RDF_all.txt, /content/Train_TEXT_all.txt, align=None)...
[2021-03-22 10:05:51,736 INFO] Step 1100/100000; acc:  29.79; ppl: 78.32; xent: 4.36; lr: 1.00000; 3847/7021 tok/s;    180 sec
[2021-03-22 10:05:56,087 INFO] Step 1150/100000; acc:  35.82; ppl: 65.12; xent: 4.18; lr: 1.00000; 2600/7157 tok/s;    185 sec
[2021-03-22 10:06:00,839 INFO] Step 1200/100000; acc:  34.85; ppl: 60.04; xent: 4.10; lr: 1.00000; 2825/7765 tok/s;    189 sec
[2021-03-22 10:06:06,767 INFO] Step 1250/100000; acc:  35.17; ppl: 45.62; xent: 3.82; lr: 1.00000; 3509/8079 tok/s;    195 sec
[2021-03-22 10:06:13,113 INFO] Step 1300/100000; acc:  33.12; ppl: 54.65; xent: 4.00; lr: 1.00000; 3731/8360 tok/s;    202 sec
[2021-03-22 10:06:20,788 INFO] Step 1350/100000; acc:  33.02; ppl: 51.44; xent: 3.94; lr: 1.00000; 3922/8421 tok/s;    209 sec
[2021-03-22 10:06:28,933 INFO] Step 1400/100000; acc:  33.38; ppl: 52.66; xent: 3.96; lr: 1.00000; 4046/8368 tok/s;    218 sec
[2021-03-22 10:06:38,642 INFO] Step 1450/100000; acc:  31.35; ppl: 56.74; xent: 4.04; lr: 1.00000; 4133/8229 tok/s;    227 sec
[2021-03-22 10:06:49,328 INFO] Step 1500/100000; acc:  32.15; ppl: 53.17; xent: 3.97; lr: 1.00000; 4179/8246 tok/s;    238 sec
[2021-03-22 10:07:01,293 INFO] Step 1550/100000; acc:  32.12; ppl: 50.42; xent: 3.92; lr: 1.00000; 4153/8141 tok/s;    250 sec
[2021-03-22 10:07:14,771 INFO] Step 1600/100000; acc:  33.98; ppl: 42.23; xent: 3.74; lr: 1.00000; 4166/7981 tok/s;    263 sec
[2021-03-22 10:07:14,779 INFO] Loading ParallelCorpus(/content/Train_RDF_all.txt, /content/Train_TEXT_all.txt, align=None)...
[2021-03-22 10:07:22,429 INFO] Step 1650/100000; acc:  37.01; ppl: 38.19; xent: 3.64; lr: 1.00000; 3632/6825 tok/s;    271 sec
[2021-03-22 10:07:26,630 INFO] Step 1700/100000; acc:  41.26; ppl: 36.53; xent: 3.60; lr: 1.00000; 2618/7568 tok/s;    275 sec
[2021-03-22 10:07:31,571 INFO] Step 1750/100000; acc:  38.77; ppl: 34.84; xent: 3.55; lr: 1.00000; 3182/7971 tok/s;    280 sec
[2021-03-22 10:07:37,486 INFO] Step 1800/100000; acc:  38.98; ppl: 30.10; xent: 3.40; lr: 1.00000; 3553/8225 tok/s;    286 sec
[2021-03-22 10:07:44,424 INFO] Step 1850/100000; acc:  38.61; ppl: 30.42; xent: 3.42; lr: 1.00000; 3690/8366 tok/s;    293 sec
[2021-03-22 10:07:52,323 INFO] Step 1900/100000; acc:  37.51; ppl: 32.00; xent: 3.47; lr: 1.00000; 3962/8309 tok/s;    301 sec
[2021-03-22 10:08:00,814 INFO] Step 1950/100000; acc:  38.25; ppl: 30.98; xent: 3.43; lr: 1.00000; 3986/8334 tok/s;    309 sec
[2021-03-22 10:08:10,885 INFO] Step 2000/100000; acc:  34.55; ppl: 38.64; xent: 3.65; lr: 1.00000; 4183/8138 tok/s;    320 sec
[2021-03-22 10:08:21,784 INFO] Step 2050/100000; acc:  36.57; ppl: 32.74; xent: 3.49; lr: 1.00000; 4218/8294 tok/s;    330 sec
[2021-03-22 10:08:34,281 INFO] Step 2100/100000; acc:  35.55; ppl: 34.82; xent: 3.55; lr: 1.00000; 4153/8027 tok/s;    343 sec
[2021-03-22 10:08:47,374 INFO] Loading ParallelCorpus(/content/Train_RDF_all.txt, /content/Train_TEXT_all.txt, align=None)...
[2021-03-22 10:08:47,876 INFO] Step 2150/100000; acc:  38.53; ppl: 27.49; xent: 3.31; lr: 1.00000; 4105/7625 tok/s;    357 sec
[2021-03-22 10:08:52,993 INFO] Step 2200/100000; acc:  42.71; ppl: 27.12; xent: 3.30; lr: 1.00000; 3128/7149 tok/s;    362 sec
