[2021-04-07 08:23:25,405 INFO] Missing transforms field for corpus_1 data, set to default: [].
[2021-04-07 08:23:25,405 WARNING] Corpus corpus_1's weight should be given. We default it to 1 for you.
[2021-04-07 08:23:25,405 INFO] Missing transforms field for valid data, set to default: [].
[2021-04-07 08:23:25,405 INFO] Parsed 2 corpora from -data.
[2021-04-07 08:23:25,405 INFO] Get special vocabs from Transforms: {'src': set(), 'tgt': set()}.
[2021-04-07 08:23:25,405 INFO] Loading vocab from text file...
[2021-04-07 08:23:25,406 INFO] Loading src vocabulary from dati/run/example.vocab.src
[2021-04-07 08:23:25,416 INFO] Loaded src vocab has 4181 tokens.
[2021-04-07 08:23:25,418 INFO] Loading tgt vocabulary from dati/run/example.vocab.tgt
[2021-04-07 08:23:25,477 INFO] Loaded tgt vocab has 15690 tokens.
[2021-04-07 08:23:25,485 INFO] Building fields with vocab in counters...
[2021-04-07 08:23:25,511 INFO]  * tgt vocab size: 15694.
[2021-04-07 08:23:25,517 INFO]  * src vocab size: 4183.
[2021-04-07 08:23:25,518 INFO]  * src vocab size = 4183
[2021-04-07 08:23:25,518 INFO]  * tgt vocab size = 15694
[2021-04-07 08:23:25,524 INFO] Building model...
[2021-04-07 08:23:34,813 INFO] NMTModel(
  (encoder): RNNEncoder(
    (embeddings): Embeddings(
      (make_embedding): Sequential(
        (emb_luts): Elementwise(
          (0): Embedding(4183, 500, padding_idx=1)
        )
        (pe): PositionalEncoding(
          (dropout): Dropout(p=0.7, inplace=False)
        )
      )
    )
    (rnn): GRU(500, 512, num_layers=2, dropout=0.7)
  )
  (decoder): InputFeedRNNDecoder(
    (embeddings): Embeddings(
      (make_embedding): Sequential(
        (emb_luts): Elementwise(
          (0): Embedding(15694, 500, padding_idx=1)
        )
        (pe): PositionalEncoding(
          (dropout): Dropout(p=0.7, inplace=False)
        )
      )
    )
    (dropout): Dropout(p=0.7, inplace=False)
    (rnn): StackedGRU(
      (dropout): Dropout(p=0.7, inplace=False)
      (layers): ModuleList(
        (0): GRUCell(1012, 512)
        (1): GRUCell(512, 512)
      )
    )
    (attn): GlobalAttention(
      (linear_in): Linear(in_features=512, out_features=512, bias=False)
      (linear_out): Linear(in_features=1024, out_features=512, bias=False)
    )
  )
  (generator): Sequential(
    (0): Linear(in_features=512, out_features=15694, bias=False)
    (1): Cast()
    (2): LogSoftmax(dim=-1)
  )
)
[2021-04-07 08:23:34,814 INFO] encoder: 5224940
[2021-04-07 08:23:34,814 INFO] decoder: 20588632
[2021-04-07 08:23:34,814 INFO] * number of parameters: 25813572
[2021-04-07 08:23:34,815 INFO] Starting training on GPU: [0]
[2021-04-07 08:23:34,815 INFO] Start training loop and validate every 10000 steps...
[2021-04-07 08:23:34,815 INFO] corpus_1's transforms: TransformPipe()
[2021-04-07 08:23:34,815 INFO] Loading ParallelCorpus(/content/Train_RDF_all.txt, /content/Train_TEXT_all.txt, align=None)...
[2021-04-07 08:23:39,545 INFO] Step 50/100000; acc:   6.50; ppl: 5452.99; xent: 8.60; lr: 0.00100; 2267/6555 tok/s;      5 sec
[2021-04-07 08:23:44,092 INFO] Step 100/100000; acc:  12.46; ppl: 2291.63; xent: 7.74; lr: 0.00100; 2544/7074 tok/s;      9 sec
[2021-04-07 08:23:49,543 INFO] Step 150/100000; acc:   8.61; ppl: 1915.03; xent: 7.56; lr: 0.00100; 3170/7895 tok/s;     15 sec
[2021-04-07 08:23:55,478 INFO] Step 200/100000; acc:   8.99; ppl: 1548.36; xent: 7.34; lr: 0.00100; 3574/8263 tok/s;     21 sec
[2021-04-07 08:24:02,409 INFO] Step 250/100000; acc:   7.36; ppl: 1447.52; xent: 7.28; lr: 0.00100; 3889/8657 tok/s;     28 sec
[2021-04-07 08:24:10,114 INFO] Step 300/100000; acc:   8.45; ppl: 1140.84; xent: 7.04; lr: 0.00100; 4169/8539 tok/s;     35 sec
[2021-04-07 08:24:18,355 INFO] Step 350/100000; acc:   9.04; ppl: 1111.48; xent: 7.01; lr: 0.00100; 4237/8842 tok/s;     44 sec
[2021-04-07 08:24:28,339 INFO] Step 400/100000; acc:   9.50; ppl: 1078.68; xent: 6.98; lr: 0.00100; 4288/8559 tok/s;     54 sec
[2021-04-07 08:24:38,782 INFO] Step 450/100000; acc:  12.09; ppl: 842.01; xent: 6.74; lr: 0.00100; 4453/8800 tok/s;     64 sec
[2021-04-07 08:24:50,379 INFO] Step 500/100000; acc:  12.51; ppl: 682.80; xent: 6.53; lr: 0.00100; 4594/8807 tok/s;     76 sec
[2021-04-07 08:24:53,194 INFO] Loading ParallelCorpus(/content/Train_RDF_all.txt, /content/Train_TEXT_all.txt, align=None)...
[2021-04-07 08:25:02,350 INFO] Step 550/100000; acc:  14.65; ppl: 431.93; xent: 6.07; lr: 0.00100; 4403/7825 tok/s;     88 sec
[2021-04-07 08:25:06,939 INFO] Step 600/100000; acc:  22.74; ppl: 386.97; xent: 5.96; lr: 0.00100; 2451/6784 tok/s;     92 sec
[2021-04-07 08:25:11,660 INFO] Step 650/100000; acc:  23.60; ppl: 367.27; xent: 5.91; lr: 0.00100; 2533/7116 tok/s;     97 sec
[2021-04-07 08:25:17,263 INFO] Step 700/100000; acc:  19.81; ppl: 273.51; xent: 5.61; lr: 0.00100; 3447/8180 tok/s;    102 sec
[2021-04-07 08:25:23,425 INFO] Step 750/100000; acc:  19.15; ppl: 357.16; xent: 5.88; lr: 0.00100; 3640/8260 tok/s;    109 sec
[2021-04-07 08:25:30,702 INFO] Step 800/100000; acc:  17.69; ppl: 318.29; xent: 5.76; lr: 0.00100; 3959/8677 tok/s;    116 sec
[2021-04-07 08:25:38,586 INFO] Step 850/100000; acc:  20.55; ppl: 237.58; xent: 5.47; lr: 0.00100; 4190/8413 tok/s;    124 sec
[2021-04-07 08:25:47,264 INFO] Step 900/100000; acc:  18.83; ppl: 259.11; xent: 5.56; lr: 0.00100; 4222/8792 tok/s;    132 sec
[2021-04-07 08:25:57,200 INFO] Step 950/100000; acc:  19.54; ppl: 236.50; xent: 5.47; lr: 0.00100; 4436/8767 tok/s;    142 sec
